"","id","gender","age","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","O12","O13","O14","O15","O16","O17","O18"
"99",506,"M","22",0.0239271555749854,-0.294583446352006,0.158532720529491,0.368116046198358,-0.354775139872256,-0.36843067112423,-0.15177528411379,0.125423613161199,0.0369893150828569,0.111018289117691,-0.303145506265043,0.083276807055092,0.213853352889191,-0.359316656111243,0.239892371397359,-0.116406330789663,-0.614558378628466,-0.159998814025203,0.298594168537986,-0.0117434145209094,-0.180730906087691,0.197033880897701,-0.29047750569665,-0.367764907916619,0.591932715592084,0.000988958261648342,-0.174141481670192,0.422902479046284,-0.207891931035402,-0.0605074251480764,0.140822666429926,-0.269747534234697,0.0627840866342011,0.319548123467341,0.116624131666771,-0.162681821338963,-0.24827722009888,0.0756486770041392,-0.0557071991110722,0.15065650334824,0.284720483835273,0.135024680476042,-0.144344502327056,0.13688948331797,-0.238453167832168,0.177163687299095,-0.373704306731443,-0.163883984092693,0.258479805803067,-0.133380255818075,-0.404907795862456,0.301209743555219,-0.16805340303737,-0.0313792140743274,-0.108360338359632,0.280929023557763,0.352937140273368,0.0942462244465189,-0.192934456855286,-0.139632822459669,0.0280373758060649,-0.299368803244126,-0.400360894871645,0.0753795812163744,-0.323974023630617,-0.0722165327330519,0.14286941480746,-0.214887506045049,-0.125137969262506,0.182558108572687,-0.24198503171209,-0.372569441309769,0.179839156624518,0.187612298486845,-0.223210365594197,-0.162630605346136,0.294805613868173,-0.195271943726236,-0.273852374497367,0.00309377306422516,0.0805198480564287,-0.137402992178379,0.264980336595084,0.3228459139892,0.312601845833962,0.0676462499346207,0.323152881621747,-0.0473578776244487,-0.198173991068883,0.10546383745903,-0.323656394907972,-0.35382272118196,-0.188418201024029,0.0589621308295296,-0.0638506604453909,-0.134327287965738,0.239871839288369,0.248553649164145,0.42528972040657,0.0794514840140319,0.231988498622636,-0.246378957524331,-0.450807698281691,-0.0123780008921337,0.222167052312018,30,5,107.36,106.42,105.01,77.12,122.169,115.1126,129.22,98.44,53.7,55.1,49.9,38.7,42.4,103.84,89.91,104.29
"100",172,"F","22",-0.127141548135455,-0.0603144963757956,0.170592681694456,0.384629099344751,-0.125375512881361,-0.0918133793712114,-0.0987674149826192,-0.0194025293092444,0.0803358673018275,-0.126178816303103,-0.249397718116732,0.0995315115585576,0.0848592758116749,-0.176945017409221,0.201162090130309,0.0752177258090649,-0.704476500672841,-0.176400152039851,0.0838365107728651,-0.170353275886511,-0.154476106015393,0.545227581589859,-0.19833636095771,-0.0875135796936002,0.358775842579133,0.0115064614205541,-0.18256506352862,0.156767622320369,-0.649862633971309,0.210185236558789,-0.076948307249774,-0.125827091960586,0.0293350575657748,0.225623525329147,-0.111615715202676,-0.325153908906539,-0.0208793368183088,0.0887455563882453,0.0579744896675191,-0.0562827176746093,0.239932077474384,0.277816343164134,-0.189780220730884,0.109763142732749,-0.0342080013882505,0.234789286781462,-0.137315074105231,0.0552570863883917,0.0707136324556028,0.0238198268077648,-0.251389539836701,0.10247807235715,-0.174828707374892,-0.250992378943754,-0.166212251330804,0.196896223539805,0.163051997504485,-0.0187896705047406,0.206365574203982,-0.272811948808706,-0.249311860161609,0.00291347823555941,-0.116160153248337,-0.0107994433950725,-0.372135160832571,0.19610220819372,0.486245997767888,-0.188101308847508,0.0665943352132528,0.00408745572748205,-0.0976351075645899,-0.305538299442088,0.120353398470886,0.108580901408098,-0.489746217811023,-0.157684948861851,0.432010663076051,0.0728345428764371,-0.297737270674162,-0.00650881885585938,0.0848328285401031,-0.201850656836294,0.00888156278713231,0.345449226637884,0.103968633625545,-0.187498758617511,0.306795932348218,-0.14117751015709,-0.169858598462322,0.0827753257227293,-0.24365057981247,0.0522109901057735,-0.212598760148972,-0.0717412895759136,-0.070167715009846,-0.0379776161700529,0.140620304452265,0.196109256967925,0.234769486024349,-0.0881693699737226,0.152361300547805,-0.312660789772864,-0.213571525644942,-0.0769662860653765,0.121786587491419,30,5,118.78,102.97,112.58,97.19,122.4219,107.2655,144.16,132.49,49.6,46.1,46.3,50.1,57.6,102.5,104.73,117.09
"101",1,"M","31",0.0500915035923282,-0.0146313049061719,-0.046721367376203,0.470011899380387,-0.19276035236194,0.160493985719576,-0.227259155289617,-0.00662022547424363,0.0756889435180376,0.0157604885245945,-0.349020193725646,0.293489743945532,0.122367095836052,-0.22831908973564,0.204604013396647,-0.1231446889148,-0.688044586241475,-0.0182186549289967,0.108136161370364,-0.0314270438194246,-0.25385673119622,0.612226602058519,-0.0678320042986544,0.347681093243634,0.402194158298789,-0.0459465943606401,-0.183913153388522,-0.0409879272982114,-0.680310181552934,-0.0418377082861867,0.0401995669111916,-0.231780361970311,0.199571546359264,0.313018799749572,0.14203276717702,-0.554117043832359,0.085794744178722,0.114446436929669,-0.0146138518761054,0.0791820369065105,0.179853612911176,0.159901149028486,-0.307358807143161,0.172997091128036,-0.234974712559469,0.428144744474033,-0.195328447286587,-0.387881966249591,0.259656026478789,-0.114288694865278,-0.372017208929347,0.0870546271221671,0.00176686175081149,-0.382341870586193,-0.0333330510457012,0.207597069463127,0.432324391787166,0.051406791497472,0.0464306624313289,-0.0129369716950367,0.043336198776525,-0.122220128152386,0.13387426925326,-0.129556974853974,-0.189541244788322,-0.147485700750312,0.517398071944472,-0.107873618827949,-0.0364286960746489,0.0655595899296189,-0.272569415155816,-0.36958767402244,0.0144871935560479,0.37376850991847,-0.615119158002601,-0.0711168155891933,0.418795783557343,-0.0248174805150458,-0.236451279732403,-0.0752636613582803,0.0596193750953557,-0.0990650379645427,0.166901534079883,0.342207277511847,0.0459478983625418,-0.0510097945940787,0.269221394582697,0.0351129611056333,-0.224996124204373,0.11659082349458,-0.264760976296071,-0.157156417236448,-0.189145577411827,0.226278937737334,-0.102426842799324,-0.0894857137447092,0.149424863163421,0.231409647070703,0.0620761642029644,0.147447189450384,-0.0774049383812938,-0.358416216959328,-0.0646408252884614,-0.140748426105901,0.263787885489004,29,0,117.41,109.02,100.65,98.04,126.41,107.26,114.24,112.66,43.4,59.7,41.5,56.8,45.9,113.93,101.01,129.22
"102",109,"F","26",-0.124476354690612,-0.225913541954386,0.233640242503964,0.251417831579121,-0.292878036073023,-0.129961224033044,-0.234470645067463,-0.156804103082611,0.119516074406884,-0.0187587500341162,-0.2091905220349,0.479093036746498,0.195784974721223,-0.260081701096675,0.367579778495431,-0.0849601807316701,-0.630638175864803,-0.167717854831024,0.291841757369653,0.202737877398945,-0.438857827876015,-0.0292499390798045,-0.251556753144677,0.0538862445518221,0.54503442130371,0.198000656791848,-0.132444719073039,0.47494157252237,0.170804958812178,-0.0862267068358677,0.218879944604123,-0.101215785947629,-0.0131703342485462,0.0257793118094796,-0.0690202665423212,-0.114661851803189,-0.184479019213277,-0.0213982680470954,-0.129859680666891,0.155097652867805,0.170165837857523,0.0746746746845717,0.124659271028391,0.25233681928336,-0.136372744060861,0.272443405722323,-0.363813729779062,-0.258162167340364,0.0422270298626826,-0.116821474726542,-0.285545306395844,0.259401092500144,-0.229480648906052,0.0653518397984107,-0.023096163992797,0.0077360059266295,0.100309551900364,-0.0440254148546623,0.0355348286576354,-0.185626754122663,0.0955417229178153,-0.0566751882139121,-0.0740392876358684,-0.235033030513005,-0.383905578186102,-0.0620893814774177,0.0125806843807219,-0.213069057299939,0.039730174858501,0.00799555066396635,-0.031543236620556,-0.255622558718212,0.191666506003584,0.138321781122109,0.02445104152814,-0.189087652810308,0.153773754947614,-0.0881321275712588,-0.254532757678951,0.112100888995119,0.196942731014603,-0.127804653451555,0.199339448574489,0.281477792499956,0.0791792986489922,0.182317438076713,0.0448857116506569,0.0567358639022946,-0.308266575583754,0.00800535827142194,-0.254437303284615,-0.270905614517711,0.00658841694722772,0.191264632410967,0.11071398976248,0.0625384575146973,0.0628964583921668,0.211090271035153,0.47815525931558,-0.13547263610703,0.22921236691764,-0.342702549237399,-0.185384304017128,-0.10636999198261,0.45548150591854,28,4,97.83,100.28,97.24,87.11,113.4177,104.1817,96.97,112.66,47.6,40.4,47.3,56.8,54,102.57,108.01,82.85
"103",840,"F","26",-0.163891078788214,0.0543110189866724,0.00708487935941518,0.259415339447719,-0.471746389594496,0.091359252861686,-0.351929428980706,-0.094394871365244,0.093433262006659,0.120515633148305,-0.405844169806556,0.101549321326418,0.0500174937973645,-0.0419287839064722,0.484426381279954,0.0403823847316774,-0.731529648537345,-0.0274577306091263,0.367796464653937,0.0519660229845348,-0.0342611052493826,0.680690225889133,-0.302548493938223,0.153443382477985,0.361267388027609,-0.173216553474373,-0.289099779409261,0.132944160579404,-0.68438169270807,0.131789831929957,-0.105724913058868,-0.0824266290572883,0.223780488981597,0.325311956248484,-0.0133490574538045,-0.556716178736136,0.0652539562502235,0.208718529806986,0.0674521041452206,-0.111265074235777,0.0276437954554405,-0.100353277564682,-0.255294187698015,0.136977959786993,-0.235778255887828,0.4524654538108,-0.361271291905821,-0.119332463985582,0.246750564331704,-0.0240659732728911,-0.227531458971846,0.285096757329531,0.191970083762388,-0.42308325861381,-0.0833374746537597,0.107508519002968,0.34450078440888,-0.00679482684760248,-0.151249386178334,-0.107595292660027,0.0142568040106001,-0.172322842104393,-0.0190958928392189,-0.0495253552966655,-0.195997555700273,-0.0188441096695053,0.667264221206555,-0.132569779008576,-0.0548342725529116,-0.0363959812206052,-0.290011674120343,-0.461755922391764,-0.0187670792370966,0.443213822789552,-0.633209184512515,0.0588052183952494,0.515025059413679,0.152217768615862,-0.255263163356292,-0.204398673258296,-0.0183973950549521,0.0315779275514997,0.261854148167091,0.273280395153165,0.28994202846699,-0.0903653257198432,0.327329087391011,-0.0519100020159793,-0.0763137547059803,-0.163325778820819,-0.299450848806063,-0.163038273999786,-0.232643709563404,0.0425325736027058,0.0360750249182498,-0.00838864317106177,0.0859865003698703,0.194919134974622,0.0303106605298374,0.204325698512857,0.0267715637408272,-0.296532068485041,-0.309262587936791,-0.310380143160838,0.342224473954282,30,8,121.69,100.22,107.17,86.45,117.42,113.75,114.01,98.44,48.6,59.1,52.1,47.8,50.5,106.86,95.5,79.27
"104",528,"F","31",-0.243956418523979,-0.494908128322838,0.161231854881576,0.511097715091369,-0.348976056942088,-0.238938677966349,-0.204831577070146,0.0957311776732712,0.0528704782471097,0.0258025474271866,-0.405778973820261,0.271880264797943,0.326344386868981,-0.190800016816146,0.368800509570443,0.154548260125556,-0.769325507092595,-0.153010111790505,0.217481002879667,0.00892215414614256,-0.240432472698464,0.344870402081944,-0.142858566276004,-0.0915787559466123,0.362362643694297,-0.000254220250716926,-0.0499909399621712,0.269052082348712,-0.346777871549936,-0.0664766515972557,0.327798948292102,-0.25288141417114,-0.0806773193083974,0.195233440390445,-0.115919173453372,-0.423180734316317,0.144439434984421,0.206327184713606,-0.235292023217554,0.106085263019104,0.229664085851801,0.00396804505104982,0.00829885807553066,0.32067555891356,-0.371860404730111,0.488568265661944,-0.154893225295811,-0.410827172087139,0.153706978048159,-0.0875952491632089,-0.423412390436297,0.0485983758644021,-0.200843786083939,-0.15674635896192,0.000180044232577474,-0.109231582412406,0.23190602357571,0.0198882023920298,0.0249721556303224,0.0825992635417257,0.00582020587319446,-0.0936229692549592,-0.010633074469063,-0.191269558536131,-0.1085203190975,-0.115048764523284,0.504461362971487,-0.0875863537924625,-0.43826732052683,0.153390056495213,-0.0586510347702695,-0.406342395764066,0.155683705026576,0.176717387985909,-0.562781370565256,0.0963894197193124,0.547567349985845,0.0789663024764364,-0.315881387134632,0.0292916746876334,0.139884903273306,-0.166281741081946,0.19068458894234,0.513703960309216,-0.0187709275385607,0.0620496490440803,0.0123022624119049,-0.091267020146092,-0.287626976996079,0.189084153941444,-0.209705796732456,0.0257910370393448,0.147916751969199,0.000977109550789854,-0.0302141077024111,0.0385697328609001,0.273544225038025,0.0597705633920752,0.455878144982457,-0.319394483398695,0.334944631727066,-0.284640444914876,-0.0468415032667261,-0.0231704872950893,0.288487486488221,29,5,88.08,96.6,99.38,111.41,91.18,103.13,98.3,107.32,37.6,49.8,52.9,56.8,40.6,91.54,109.42,103.18
"105",142,"M","31",0.00609586778888254,-0.551481998921503,-0.00821763156763656,0.39247630188145,-0.338346192670487,-0.144539098854748,-0.0872845141652993,-0.0146233038222929,-0.0511247684402454,0.207745993585734,-0.353227548757399,-0.151099678190747,0.205769797165048,-0.231764094477596,0.0286215023773045,-0.134102371661893,-0.612481470567543,0.00721083204067779,0.132400867298389,-0.148324348956834,0.0206400286417306,0.391577436540695,-0.114960525651823,-0.323353185862292,0.225244860642919,-0.0201201572163317,-0.152744163485354,0.036132745227483,-0.689964913812695,0.0264429609093574,0.667649169826945,-0.309031588630305,-0.10616345364151,0.302710730560237,0.077109488391679,-0.269470971404242,0.15992273550239,-0.0127272150831578,-0.349402187593731,0.118195335725779,0.432380911228843,-0.0883688093563369,-0.00803869322648805,0.186541801565274,-0.303630349945261,0.562157264942007,-0.226575498047382,-0.392653182678463,0.466554514969001,0.135074782293011,-0.407012992794768,0.0696483315478074,0.14482869532973,-0.50884612633545,0.269523050093146,0.169533601136329,0.448375104328685,-0.233123071650396,0.0407036089221985,0.0240488964688876,-0.145914653150922,-0.334298486068468,0.0465235047527946,-0.215643520720621,-0.0251843393114451,-0.0175949568016535,0.448261296839795,-0.187529329294314,-0.339860429631167,0.22666548881854,-0.0648654137595102,-0.242124964263499,0.0826331966732221,0.339497693140869,-0.346629090289024,0.0711037927848458,0.535474222311154,-0.0613973390654302,-0.265970809252045,0.0298710588328249,0.18844690656034,-0.133462744981224,-0.0226816236694895,0.489915587182711,0.130574503797541,-0.0615366756634043,0.196091927181352,-0.093186598323319,-0.291120186715719,0.109137523444177,-0.224858164506467,-0.251279158994406,-0.224922418253816,0.209107188576441,-0.25148276060113,-0.174233241721763,0.382848641084496,0.236167370947566,0.0730600260100296,0.274399197551678,0.0600524479691399,-0.354668798341194,-0.317526665530317,-0.179169460720969,0.335897569983593,28,2,110.21,112.93,108.56,98.04,130.9105,128.957,95.29,107.32,52,55.1,54.1,46.3,46.4,134.91,117.47,122.42
"106",1001,"M","26",-0.269990940997306,-0.249546759754935,0.0649129578822933,0.21486399696238,-0.260966829699899,0.0795954358125577,-0.15461833377319,-0.140637879230279,0.0292621556714409,-0.0324753394585859,-0.216957538607039,-0.0326787774582934,0.0681111843361199,-0.0683089912895009,0.266922756841469,0.0380661956449359,-0.674442567951843,0.109545202525769,0.206074461503096,0.0798860047253863,-0.0481272611821495,0.522084100274098,-0.336040106230902,-0.074709056454718,0.45177490251894,0.00079400320688339,-0.0406376109520552,0.208782291884498,-0.433675785938246,0.0802826426170933,0.0920688150043437,-0.0340105467063879,0.126743583306389,0.0738305702456563,-0.117327853840653,-0.29171640726733,-0.183131345496972,-0.0675792197715287,0.0329060757909852,-0.0405982458517727,0.146571878286792,0.19038058330184,-0.00330295045724519,0.0493753141406635,-0.101585086548461,0.229346504170816,-0.167114981893078,-0.121952656796808,0.0243922367812307,-0.141215421532095,-0.299396644163661,0.157695490227331,-0.185773212811038,-0.165438405990318,-0.214634232038939,-0.0635692744474081,0.346422548255799,-0.0145750030131962,0.070527412691777,-0.140348389132363,-0.0229600610788988,-0.0694217556409496,0.0607285920440406,-0.0588256965255412,-0.345604467415829,-0.121652331777448,0.610857639218192,-0.0675159192329922,-0.177562678816463,-0.144852419755541,-0.191977775052784,-0.330681342762467,-0.0812422085388848,0.116450351398178,-0.536506566525656,-0.16287806592469,0.492508466323846,-0.12401391800129,-0.142899846990565,-0.110358712576647,0.0082449028127594,0.0225276177176629,0.197322163615796,0.261997391194337,0.118360203787127,0.126737728916822,0.105760474282265,-0.0156775383468673,-0.239089839986907,0.244348972185448,-0.237835216745815,-0.151734989222352,-0.171414058115871,0.119943453988416,0.114317750570546,0.0449433488823596,0.293111666713767,0.0628446074723905,0.297008199493692,-0.0281332513730726,0.308645472491785,-0.290614500111973,-0.040259525437561,-0.240802934505901,0.346914476431164,28,4,125.19,92.95,92.99,111.41,116.02,114.71,96.15,112.66,44.9,49.5,35.9,48.7,54.4,101.67,95.43,121.21
"107",789,"F","31",-0.143416059446038,-0.0400326946946182,-0.0275064877728347,0.52413283344676,-0.31811628026921,0.192983447886233,-0.451534195630175,-0.00685564344947618,0.158553262528129,-0.169182572642049,-0.458659010884236,0.0528817332905046,0.223966417628706,-0.237857297102556,0.380756681866289,0.0345991850804945,-0.542900992953665,0.0132346322911515,0.148489332320423,-0.108544792735906,-0.137904934525854,0.526227613459768,-0.182731559084197,0.372158951953664,0.41535966907014,-0.111468434459361,-0.146605859265608,-0.0216427054907105,-0.686627385444543,0.0565709366933963,-0.0665874661330502,-0.426880362823124,0.249183023371236,0.345081148635892,0.0621715642061395,-0.569295758225447,0.111660473263357,0.140305575731459,-0.0172865644429168,0.128243226055621,0.0533556776033115,-0.0642485415716891,-0.261493885080098,0.196965241889108,-0.385477741670001,0.401786101320898,-0.0552460713177414,-0.438347668235374,0.248138725041061,-0.18188596381974,-0.35497028451057,0.0433374749350652,-0.0901564746164555,-0.270296195820838,0.0296260018075993,0.227050507143304,0.392379714353163,-0.203241266169838,-0.0360579074387532,-0.135307053317475,-0.151942661050893,-0.26531075087763,-0.0878238760004704,-0.214010219901322,-0.0778139433750628,0.188917813400638,0.545813224721848,-0.165025075544695,-0.230346885732955,0.0958762316060853,-0.33682820914234,-0.425237388355748,0.07838040977667,0.182813702416946,-0.501640300039477,0.0584641097255599,0.512658693475534,0.278141282647609,-0.36031195238383,-0.0123382227033732,0.167176027218666,-0.171719982277474,0.293811697950286,0.476098285535715,0.0622967828984065,0.0171490836262439,0.292141320877387,-0.223679564686719,-0.285969049066701,0.00301397952891988,-0.257606741762005,-0.24892796926023,-0.0555432368058491,0.297910391259758,-0.084871766518195,0.0391252995112539,0.409454360330291,-0.0469318752390612,0.211431677373868,0.101065679841909,0.129062898468077,-0.42416171395988,-0.359467645625274,-0.331908538372258,0.242725347130812,30,4,110.21,104.64,106.83,111.41,120.2215,100.2839,113.48,88.33,59.7,52,52.2,43.8,45,97.5,118.36,91.72
"108",825,"F","26",-0.106414405823699,-0.189513868188573,0.0948916783269754,0.235531338200163,-0.270550432327096,0.128239026994748,-0.368140640843974,0.052770851222283,0.195977933939746,0.122201410333494,-0.537928620487207,0.11340166997316,0.257129366104381,-0.123966861546855,0.40527265733891,0.0571934353576971,-0.643621408034653,-0.0845621331396182,0.177531041155443,-0.150957930223605,-0.159554283186334,0.687413072107954,-0.257909518606088,0.0398684698436596,0.297157083052052,-0.127354327672616,-0.380407903477776,0.112599120373734,-0.766329659622298,0.0891112183762907,0.0339098363387225,-0.19374036933553,0.206153255868854,0.450709526447825,0.0157167051945564,-0.679671486892464,0.26571769298325,0.0580069797513416,0.0215486133451474,0.0803390800738464,0.056650885594296,-0.172999248617034,-0.159726158308833,0.301479083075626,-0.447631187643289,0.276370158523035,-0.0579581595569963,-0.234623667860975,0.23726837384722,-0.0733042102557796,-0.252230157467806,0.0924495165884676,-0.0107098388658592,-0.221421965839245,-0.0795639953041276,-0.0879808795275777,0.425835315332889,0.121193151004673,-0.198342201395538,-0.0211073141600316,0.12274804240627,-0.146692040655251,-0.222569627023631,0.162993967196168,-0.208183627121979,-0.125503394501641,0.600020126184438,-0.123048258472542,-0.263985287243227,-0.167457435844219,-0.261109250165744,-0.460292813681683,0.0432449966182754,0.413618458678603,-0.606225854403469,0.166837728551766,0.254483781386612,-0.0200221084407407,-0.268643733886836,-0.156312098897742,-0.00341158028944785,-0.268631800288806,0.0553916623105905,0.371466823382967,0.0624898647585941,-0.0515315993065176,0.208280341502472,-0.0889974739063181,-0.111259922683329,-0.0362834004441639,-0.113368046181993,-0.0384216604347676,-0.0773381174250195,0.00739215849606765,-0.187154315881971,-0.0988093725345776,0.0860318001966156,-0.00563829398787608,0.174281654862254,-0.0423865124916978,0.230251135851123,-0.286434671468217,-0.364813015548214,-0.113630606551862,0.322621690630622,30,2,122.27,117.35,112.21,111.41,122.23,133.8811,117.3,117.24,55.3,52.4,41.5,62.5,51.5,96.64,114.34,84.12
"109",149,"M","22",-0.172490626235171,-0.425281418129404,0.0738966500145725,0.435399046935747,-0.215021293779374,-0.134203975315071,-0.151721673486703,0.0101286549592745,0.170262212368038,0.12314619383929,-0.079802915018363,-0.0287661786938489,0.0835443873633979,-0.0771829577662734,0.368603999617118,-0.0933909772982047,-0.632473156728654,-0.0834878556402863,-0.0272945904613914,0.16846560801525,-0.057459392467514,0.534646748918372,-0.255238884642839,-0.213994082813161,0.369752784293971,0.0937051245789013,-0.0873420028641934,0.185947370981637,-0.441840559738211,-0.0814680356891262,0.293580265403181,-0.189045521312787,0.00782292455047545,0.0114974916760979,0.113269771259868,-0.256048941510475,-0.0997319696786889,0.123690909203918,-0.170782675593934,0.0676985312931145,0.258079032643854,0.0626968333001458,0.0246631239070942,0.0290043772879481,-0.139717252676034,0.0174238917399353,-0.270842123293089,-0.123566149936221,-0.0482738702388105,-0.00749696870093925,-0.114936849139157,0.269123052303898,-0.171684634929834,-0.0137466037402593,0.068507117788514,-0.0103399649205931,0.164860593982793,0.0276595167623171,0.0744427080596402,-0.0297080084097199,-0.0909265351321776,0.0440785079269829,0.0366713692296634,-0.114483423885899,-0.240351309051322,-0.140301529614866,0.443932898911116,-0.232275590723749,-0.258675855089889,0.101488071514161,-0.202054229261335,-0.232737640263127,0.15389152366386,0.377776631368496,-0.322331830487417,-0.24612653749424,0.0674481919473633,-0.00439426374228855,-0.264581399827539,-0.0261167326451157,0.16500577233256,-0.147418998630927,0.10168483750865,0.284027678418038,0.115305887760016,0.0918022635697694,0.353375966982941,-0.128181243266373,-0.168999900643364,0.232350790958136,-0.179876134753349,-0.0962952516198652,0.0465310541543981,0.0891923880492524,-0.15202536311727,-0.0771437017103082,0.0724415941456973,0.139792181689323,0.287735700047205,-0.0450069543377945,0.133863216987281,-0.235628114248427,0.025656522698572,0.0658816048075206,0.365873180219002,29,3,112.44,85.56,88.35,97.19,91.68657,103.6362,83.82,98.44,49.6,44,40.7,62.5,62.9,97.72,93.36,118.14
"110",780,"M","26",0.073531336127086,-0.241503608669273,-0.00373754730814634,0.38366845579911,-0.31193313426421,-0.25979158443896,-0.284247189206375,-0.177191814028347,0.0444023234305782,-0.0946248004058373,-0.242369112176671,-0.0424446073715084,0.122428839657588,-0.175901961726498,0.288527298810876,-0.106701195884645,-0.571627083685873,-0.0641748771556008,0.206390131300826,0.0651166758997452,-0.208302078755395,0.417050443447941,-0.256272878126497,-0.401418015765175,0.577766719368376,-0.140210951134133,-0.19848454895979,0.195179512515234,-0.303371249548862,-0.0196599633626605,0.144084185670725,-0.176767881808845,0.0724528538743965,0.22731033330409,-0.0293499740959133,-0.235858406260138,-0.200782333246242,0.241216995022788,-0.0284535264902232,-0.157175481701985,-0.0889655991625325,0.0217020942517641,-0.385159093455598,-0.166022793789812,-0.0880591379457606,0.0743683004224445,-0.351406888210206,-0.187220802620318,0.408054153354302,-0.0442196099027366,-0.341118358906006,0.421607742268027,0.142187830378881,-0.0650303568920357,-0.156330149521015,0.0692733569856436,0.333465872123072,-0.00375403987249748,-0.18391936897477,-0.106214938502914,-0.0131011915559576,-0.018478395188557,-0.125412288962371,0.0648551698383338,-0.146598673612022,-0.214690252497038,0.0933169236954746,-0.208008051659974,-0.00643445120382764,0.0469148725491453,-0.175290680123549,-0.282521965551292,0.330130827480099,0.288861648429013,-0.141146584227906,-0.307062572821183,0.200901064473785,-0.108508576356453,-0.242389043124843,-0.298583731172492,0.113957317718178,-0.142981089625428,0.197226308042175,0.441745371002936,0.128775167324747,-0.0444244241112865,0.193009810147082,-0.0793856286231458,-0.178930893098917,0.0368251103002484,-0.17912876964313,-0.182543193335287,-0.177482560510598,0.107541690117762,-0.0722089719944247,-0.0341622737301393,0.16935344680847,0.131247160175822,0.158633485502122,-0.0236021718842988,0.138707331283133,-0.0825517494499519,-0.204241713463412,0.0319886431382121,0.291169061625074,29,3,81.77,94.31,100.65,97.19,112.12,114.82,110.92,103.57,37.6,58,40.7,62.5,62.9,102.24,96.67,112.05
"111",967,"F","26",-0.239838060208432,0.127014780237124,-0.10837724277052,0.260640149747953,-0.370321188528496,0.140140111678918,-0.293205444614892,0.060733211254303,-0.126127305220762,0.0434692627479837,-0.170337982876383,0.141316522536725,-0.0465551051532328,-0.0386059400640125,0.307356525856298,0.169056729910795,-0.748722846017957,0.210524670299522,0.356295751567567,-0.122028112208145,-0.117153509715019,0.331170326235844,-0.495411787471558,0.141725387921775,0.450832889739765,-0.11625802044728,-0.130108053279109,0.50756464308175,-0.0840878241383387,0.130252266468437,-0.118987263736219,-0.176389418693065,-0.00310876394618784,0.120289236190457,-0.0980363456114769,-0.234760635275909,-0.187599984690886,0.0925379095695241,-0.180801937374979,0.0336230529226171,0.292509570987063,0.172294830712764,-0.138667872994969,0.0469897904002859,-0.161665821288359,-0.0114371677660983,-0.210852447969346,-0.206251702905627,-0.0852421074927755,-0.143915459446483,-0.212694901118204,0.1283464262865,-0.109478443553337,0.113605662950693,-0.0790594663659459,0.00422325781150981,0.245137761628611,-0.0159196871220683,-0.0164531146416594,-0.0469111361591675,0.12272440567694,-0.143557446064322,-0.176793095543443,0.113604601225707,-0.399515710029847,-0.263015840547361,0.155693882693398,-0.224592760103987,0.225953473304452,0.0126506738550206,-0.188104344759503,-0.299158801133833,0.184238907813424,0.222008071040612,-0.169928977599243,-0.293362318374603,0.0928946518022218,-0.0549962937051634,-0.192156581604389,0.0332634579113405,-0.103642715885615,-0.169625890017747,0.073107416546468,0.356783955172288,-0.0324213120465898,-0.00931848425398579,0.0631867249647117,0.133746503293516,-0.153959358632718,0.12338752296081,-0.145183112490489,0.0372381096150937,-0.163348849871963,0.189007422636064,-0.0547457225797225,-0.0988302977850418,0.162772377282632,0.119760301025263,0.305425410528733,-0.251827023329417,0.243522127408015,-0.0399429192917282,-0.189266517428196,-0.0259115162810769,0.29962763044563,30,5,101.61,100.39,108.23,97.19,125.39,132.32,116.24,98.44,55.2,52,54.1,49.9,50.4,101.53,84.56,91.07
